name,lat,lng,url
Jesuskreuz,47.96796,7.69593,http://lh4.ggpht.com/2hhhc3iiuiN3hy7vOH71AYsMuto11YW7M-tMXW_FoFHe1yagxVy1_XzyyFOSAOHi8TwxKfZHt6d2Yq2F2gY
Kreuz,48.026039,7.7197,http://lh4.ggpht.com/h7_fFhhBF-348WYWiPHnuB_FFlflGylucV8udQ3VHV35junnck1pTs99DLQH1KGEoDpnosm3UMq87IZlvWkg
Hangman,47.981548,7.900206,http://lh3.googleusercontent.com/Z1gsRgZhAlSgYb6zDMjn6OA_DO-JjtCBnfdqwewjFEpgaQ75s5iQZs5vkuBkWjoO11Ova3h29wEz25DbqRsAfw
Gedenktafel,47.981159,7.899721,http://lh5.ggpht.com/CSnigAXv2SfNssZv_IHDCZuxuqKU6Ho4HtYugM6KjY9abBjv_aM7V4sF_oCXMdysgD57sYVqxG97EF_6MioH6g
Drei Sitzende Aus Stein,47.981536,7.903324,http://lh5.ggpht.com/4QTqml4VXFokwfDaGIMJWHhKo6Z5jGV_Frk30MyJW-h_sI1WI3ti5GGNvOOjwMOCOZ95FD6QEtg29nwjLng
Ebneter Bücherhaus 2014,47.987842,7.905547,http://lh3.googleusercontent.com/xIjVReHBNxbKzwM20h5h2vNi8zzAnN-oY_r09K0pNEVdL67M8P35B2o2YqOxtpwowwDaIqas8cK0x4hHAy4V
Fontäne,47.989741,7.904914,http://lh3.ggpht.com/-ZctyFFutMD7Z6fdnbTuPKMHmtdBXx1rvE4g7JQKTv1owI68lTMrJiL8dDWvuLHSKBVvR7tLnUDdtbQhLrs
Majim Steg,47.987469,7.903327,http://lh5.ggpht.com/1FVilhV415oA101SZ09AXamIsdSMq67tIcBKGtT7LeZUkUt83e3U-1s2r8sBMFtdiuuAYONXGXHEWmuwPyQf
Gedenkstätte,47.988462,7.904503,http://lh4.ggpht.com/pwgxf24Jld9hAcfa8QdS6uwrBUJUvIrDG2B0owv8Yjm9xkRkgVysABNu7eS3Q8f6akuhgKxuUbdMLViPAHzD
Ein Vogel Im Wald,47.989292,7.902333,http://lh4.ggpht.com/nkBHrmcRRsWcGJmePr8yFVUi0zjDY39SlQ0xYjFoiCAMtJkVsL5t4dbuYBa9rNkBaCKLf9gKmtSFIYQX-aVz
Ebneter Schlosssteg,47.983816,7.902963,http://lh6.ggpht.com/mGdJZxHPLXpkxP38g8JEAhS4Lv04mrausAz_L3owsgBf9jL3_uJHh4VUgeb_P6L-pknVBH5maPJIrRBQDutX
Grenzstein Ebnet 1790,47.986708,7.904471,http://lh3.ggpht.com/1RZBQo-HSMFd1nVxMm5o5kLJmdGQYojCcu08BMkADJxYbaa4JpZj99DtsOz_xLP5lxJGJF_CvrYWTxAGWebe
St. Franziskus,47.989069,7.904957,http://lh6.ggpht.com/L2ruCqo5tzrQaRY9oEG8HnjJhNJbwn6dc2faSmVFNR9ImxX5Tw5ywXxrhLR3YRZgRdw94EMT4IkLPpU9hhY
Kreuz Ebnet 2,47.98599,7.907836,http://lh6.ggpht.com/Jsl_3RU4Pcun17ve7nwxrkvev8LATa1nK0mEuBR9c_VEsjG2QdDeuNmqsmCz8sPeROgRQfnBbmKkUHIH3Y5G
Ebnet SVE,47.984172,7.904719,http://lh3.googleusercontent.com/s5pCjZNIHayd5PwjHHJGyJvCYKdSgiFLnPQZpKMcdWIsTZEIZHTl2Cx5qveD__zkFdbFAFWnAsLX2I7MDIGe
Ebnet Schlössle,47.987484,7.901901,http://lh3.ggpht.com/y4m4WpU6P44SgZDUMfuKS5Zy9_7kaaaV-ppBTgLDsGNCs58XCPMotfR_A8a4Rqi62TmzXuRZ4g1wETCWLzPP
Die Venus,47.988198,7.897871,http://lh6.ggpht.com/SYAqzZPXgxIJjKBNwJlJ5YdLWcCC8XTT32a22M0AbRVnkQFzSPUIxLjC4NPsQ8JR3nGQBgkt9vwCzKsu8JNm
Gedenkkreuz Bruggastraße,47.985645,7.906257,http://lh4.ggpht.com/Keeyj9iqnJvdR6WKxwF41N6PQiI3SD5b7DR2SgQ1uJ_itzPZ8puzjtif00qA28V8tT3Lfhh4xrnCdkt-94hmPJoZDxHC27XwuGcqcJbCjxmL_3BU
Dreisamhalle Ebnet,47.984577,7.903754,http://lh4.ggpht.com/4OrR18OIjZOl2hRMpuSWlEjFbuItsVVnw1SmGLXQid8JuBZ3StzHvEIkjxtcnUcJkDcB8000BvqwOqWyysaL
Freiburger Wasserweg,47.982515,7.904379,http://lh5.ggpht.com/MO6HGPM_IDjLTBlNBcP_amk4GPU2yGCwlwnlon7nRMSb8a-S83jsXL2zLYEq76CRvuKA3prglNu3A4Bom2oNtA
Wieviel Wasser Braucht Der Mensch,47.984062,7.902077,http://lh5.ggpht.com/qFzWVaNrVVoZcANKOGmUkCciUGhu-vKHryijwMuRr9_dr-HVs3IN51dzUhClofMDKUYeLC9d5EAPmDvZh2pC
Der Merkur,47.987973,7.898235,http://lh4.ggpht.com/2sURaunA1uPAp1kLKcQbpF8OoWDhRlHqKrqX1GP2d9JvWaMwboTlro3tCoBtyowto5GbF_VceqYIy4GeJPJh
Ebnets Bauernhöfe,47.986273,7.905915,http://lh3.googleusercontent.com/9Q6-uRGcw155cbMtFjmwv-xQeu_15kHE6pmARnauOqbdhdXNTM6xJmIokPq-QqcDuyqfiaioCoF7vaCDp238
Pyramiden-Seil-Spielplatz,48.029741,7.861107,http://lh3.googleusercontent.com/aeKqsQ5XFgfDK02hG3ZI02MWT14Wr9N_jDIrKMGRooFI6VHd9G6kshkaKRUsFNnjB_O0Oe84g4VkyOj0GObSBw
Gundelfingen Endhaltestelle,48.034651,7.863393,http://lh5.ggpht.com/kYhL0E54YfLwM1JVmyWL88NFz_LCSCWd7cdMtAevKrjzO2Ex1iuWtf29LLsYPfPBOgreo5lsSL3wElldYwpW
Eiger Nord Kletterhalle,48.028144,7.854534,http://lh3.ggpht.com/mFilGfp-s7DhR956PpJz32a0xBxWNe1OaZqSaVs4aG9H_ZK-FKkOuAihaZOInYvcu56dj3Pm9mtgp4arcgdO1Q
Ein Rotes Kreutz,48.024069,7.794856,http://lh3.googleusercontent.com/etPuTSD8U90UtS0hJ2zAyjbuG-fL6GHhxXIqCg1ULP2Fwfyx2XYkjnUGlL7_9_fjdRCkm1wvJnsCr4GUTEg
Insektenhotel an Der Dreisam,47.990757,7.891812,http://lh3.googleusercontent.com/Antf7-vUwx6rm5OMb1rV0EKhpSFCutpoiGp460GG6eSBtgMEx3Q-TSkU9to3XIDdeVhJAiuTeL1UkO52gTr7XA
Jupiter,47.990154,7.89273,http://lh3.ggpht.com/90HRwFtcqdrEq2GtPrKTJUKv6x4p9ZSkzB78lJ6xi1VWzL2t7mnYpoBpRxue5hfWJ6aB_NSivS7GNyIlGM7n
Holzstiere,47.991229,7.893602,http://lh5.ggpht.com/PcvdIGt-MdtZY5QMHTHpA3ql6mNXmUtKZQYHdOPu1nd4GOTzpF6d3xVI6SuGnnvA7PUpO0PqQFVwHEvlMWRi
Terrassenbrunnen Mundenhof,48.015228,7.777428,http://lh3.googleusercontent.com/Gk9g-pR1gE_9yYJ_SoHGYxNPtGRXUCyihn48_8hbuSqlFEusw8lnih-dwPWaL0C0uAL61v0CUJkMc28pWMIl
Freiburger Mundenhof - Spendenaffe,48.015463,7.779123,http://lh4.ggpht.com/PrqNsvus_jVL9c-mrVomitpH_s_QY5hdLxwjf4K-d2yQsmSi2xugDlrGOk0LlwwJwKl1tCiOKh3ySDX-UdFh
Mundenhof Jurte,48.016146,7.777756,http://lh5.ggpht.com/gH_nkFBilOndFXHVRcypXN6--BxZrqy7lU_OLsUPYvf2J6M3x9VSE9iIFS8fhBbz8hYkiasvzdmmRs1YqMFzhg
Storchennest mit Lüfter,48.014819,7.780588,http://lh4.ggpht.com/nTv2Vi-6n_KY9yMg572t9_czG9gl108xhefmZGBhnyV1V_VsksBxMO6OSbc6dm6CoQkhV9MMgorPAWROOkQ
Mundenhof Spieldrache,48.013358,7.782267,http://lh6.ggpht.com/JBjIicdRB4W7KJmcZdyKueQH6Qnl1hjukqPYIW1LV6GEqvRAFqbWXHPqTQ_h16Y0v3opYKs--ZlGSJhtXM3w
Wegkreuz Wildtal,48.03048,7.867669,http://lh4.ggpht.com/8AEQRz8QA_pWVCHsRln6QTWwkZtumgsiCN8yHxa7VIFCF4cwwrcoa-jjKq1I_nRnwDMIEh4E6Wuq2OFLCakMNeK2PRM0qVP9jZW-BxOb6o5j_yTNpA
Gundelfingen,48.035293,7.863748,http://lh3.ggpht.com/6yIunMyeEOWCnrNMOQMAiZQ1jU3uVGamGTJ-nAt1zT1nJrf2JD_8m9MCznHlktXJl5unNXLbqWDD0V9Qkgac
Kreative Energie,48.040113,7.859775,http://lh5.ggpht.com/D02E36MZbUpaoSxRhG2LXxBXMiQlO3TzBXpXJ5ZQLw-9EA1-e7g1JGBjWxBnYZJW9fUr16GFgkxbVmQWzP0
LKW Mann,48.039507,7.808133,http://lh6.ggpht.com/niP_G4FGAx6ch6OAn9o-V9QxQeDXGRWccEGdi01ecIdA-DwX4b8e4kdqJs0DSF58FjBzKDopcK_MqO27hPWZmA
Grünspecht,48.04013,7.817344,http://lh6.ggpht.com/sHvwDtvFY4jkLDPHaW4fkjCBjRGnp_dMKDq7ECvSOu1uXb5ZVr1PnGaNUfyrSm76rMRGQdP2WRp3Hv7JylIkwH_kK7iY1v26CRSCO1YTHmBVM-gw
Good Old Machine,48.039859,7.809004,http://lh6.ggpht.com/yVbeCdwNlsympmXEy5v024V0Bk1pYtukpg1FgdD9GNEK3Jm2iDe063E8wpcHrVsSNjTB5RfWHU42q7aGoIw
Regenbogen Stift,48.03914,7.811846,http://lh3.ggpht.com/3r_OumLy8fnMQkofV1XUb4IXR9OyQEmMbS9FjsyGVhtTsAp1_EuYw6k7SlUH5eaRk7ZCHBRfzjWsktPDQgM8
Bierhäusle,48.01516,7.802505,http://lh5.ggpht.com/v31mmWMDNDEVcyRltT5Lr60vZiWjKras5R-Jic5G-9iNRFz9zItNipb8VyKW2itxYDKDNugXVGECZ_9EwqRmOg
Bundschuh,48.017122,7.802287,http://lh6.ggpht.com/SsXJvSS_vfG1fwwt6MpLdPzeVXYAEEcQoLvEHNm3JiQEbgbg-eRc5j9xhtRnMpfe8YF-Rrbt1i8eTbYqEkoWcHjMQ_Gh4OGlyPNsrtwhlJSxgp0T
Stolperstein A. W. Algner,48.014714,7.803566,http://lh3.googleusercontent.com/iPAzsu-qtlv9-1rHjZyn56F1my12qx9nDC4oI1U0V6mk6D_NLvL2HEQYWeQ3gelqTrKtykcoQ-txJMVF_CJo
Lehen St. Cyriak Kirche,48.017492,7.801861,http://lh3.ggpht.com/hiaIYOtH7FbuNWLbHL4Qr7xESs2W25fS1dtT9Hbh8NraV8WUyGCiB9OZYd2eyCnHUsiaGm4h5jtwwmurQHA
Gedenkbrunnen,48.017047,7.801359,http://lh5.ggpht.com/vF8sgFZ4dGjYJVV0jG_niuT0DKc7_kv1MkL09La6P64GCpztRG3w8xDosTdA_racP5CniaOYuBGbrZkTlXze
Rathaus Lehen,48.016295,7.800818,http://lh3.googleusercontent.com/TJTJysEFPEmXvfKJ2fZpGRPdtDZ1U9XPq54ToROt2X_pT_u2oRYaw57PL2esZNnID8GljG5jQjSQZ8NiWRk
Markstein Lehen,48.017402,7.803796,http://lh4.ggpht.com/unXcJO16ewfuvq6qAX2BzQiKBnBIEGy9Y7wj49Y0rd13N6-smD7iaqr1dFMLgIYXaOdAI8PQENAzetnk0eV7
Goldenen Hirsch,48.015481,7.802036,http://lh4.ggpht.com/_TXCE4k9dbRw6adKh52h1jqLkO-y5Zzh2IjYe5gAVbcceQnbJQmQM899Osp75t3b7V7eMpLjBqPs5A7LO0a2
Weingut Bernhard Schätzle,48.015954,7.801818,http://lh3.ggpht.com/fNNotRyBCZ0Me4XSENndc_V1rBIxZAJVYcusH6h2g06fKPyQK4FLwPnJl6jUwO4O7Dvz1K3r0yeofcZ6u5Dg
Bunte Kinder,48.01607,7.803992,http://lh3.ggpht.com/oF3zfs-1lsdaID7K9a9LBPAhubIgN9ZIW27NWlANI0hSsS0M3eRO6v8LJhbikOOQoNzBc_2cv5br9_aZ_irz
Lehen Ortseingang,48.01335,7.807324,http://lh5.ggpht.com/4fc4QAqSXpHv310Eo6GFolqWeUCnmO9VyDXJ1PjPwMtXJLUhKzmh7mesYO0XY6OYoMpW-T5ukrybMcgBHwmUXg
Lehen Erstes Kreuz,48.019588,7.801909,http://lh5.ggpht.com/KaMBCp0cnKEpXu4lzsChw0vTvmegSJaOJpbs-asMIOYS4cDfBWNOFva7iyjl6won4s6OIOQWWCfP5ixnd04
Rail man,48.014754,7.845807,http://lh3.googleusercontent.com/Gw9yDqG7cmC3cllOxxu_LB_2sUR7FutFVSr-hWslgYANHuQBpD_325rICxPVi7RqaJtrUU1EGJLvyHu-46bUBg
Waschanlagenkirche,48.018699,7.842661,http://lh5.ggpht.com/ocwJeuL1TFdlinQl26hpP7L_o584xZI-p1sqimXORZu1yWla81g-vToP2qju0gGfK4Mre6E4uBm8puUOF7jGkw
Man In Stone,48.013451,7.846344,http://lh5.ggpht.com/_QUI7rGAuGHUN3MwBL9dpj8s1I5Q8-2jkXhxD7K6c_rXkrEK36RzC9irKrS930OUXYqjX3YVVD3_dwGs6a2M
Hexenhaus mit Hundehütte,48.024739,7.848155,http://lh4.ggpht.com/0H5P6QGDE2EDa0q_dWiFbKPGaUGRc25GQi26LdagQhh-D9w7AFIwEl2OctlupXmFTz9GtURXN7RCeWJe458
Mach Mal Pause,48.027549,7.845635,http://lh6.ggpht.com/yDVRisJyIz_ce9pd5EUfC6CO1ZM9f2UR3DohhFQOWwMTmQwIdQJrTFM9n5IZXevAItET-EC7UL231JKxP_19
Eingangswächter Löwen OBV,48.025702,7.847411,http://lh3.ggpht.com/p0u0x_KBLtYQGnyeJ9VO1JYH-qjm30vJ8P5DfM5keITPd-VoGS9cJwJR46AsNoslxf6zdzyKxHDYpSIKoz98Xg
Segelschiff,47.987812,7.87544,http://lh3.ggpht.com/q7phyLDsbbH7aWDekYB-u1wN_GVUEh-lOe3qXd6y0GauLJ-G1o0MCbnkO-8SNng9IY8XtzRgwdnCHN89zmy3
TC Freiburg,47.989532,7.883618,http://lh3.ggpht.com/oqXQilNETaIWhg3WLxg9OWvMBMKzMgbrfjbijwqw2I4V0ct-Y4r81cldWgIjbM6eYpLtURdXl_N1561v7N61
Pavillon Waldsee,47.982583,7.876431,http://lh5.ggpht.com/ImPvXwLn0vOE3uLPM8N4YS2KuObkMeglNWp7TpwFA0lHIII6U-OsWFuC7LDgyYmUVrTJz8XUC3Mem6MMrrYZ
FT Denkmal,47.988777,7.884972,http://lh3.ggpht.com/nwWx_AYCSVISX2zfjT1UNbFwRUXew5AEwyovLiup25vbIIuGfKd4wnVuol0uXJDGzsbClTUdTTSvn9iwu_x2
Tree Cut,48.008638,7.85857,http://lh4.ggpht.com/5ie2nsZukaVpIxET8WnzROF3sD7NScrp21LEajfnhtkmzlXw_4TZCdqE7KPshBcIuP_7e1WKvGdTqNLIEoEB
Swirl Portal Fabrik,48.010941,7.855865,http://lh5.ggpht.com/8bdDKbdXq7qheO9LuW5bNDF_Hyuss-_df6_0bXf137vNIee_4lDlfsmdTvO2c61tHUagDcgcp0lAmm5UyvM_ztp5JIKFjLxFMAt8cNxRpRnGX6PL
Brunnen Zähringer Tor,48.012467,7.854163,http://lh5.ggpht.com/gA6AZQtTQAe3RfoJIJsYI_8DYTsrFDChJKSnqfqkUOXGukNwcRNk-o21uPThf9_VDVIhXnU-ByhLMX2kTA5kkg
Rusty Venus,48.010229,7.857315,http://lh3.ggpht.com/dbKx24HyhjBb_joA4Q-MqUpUEAl2avlpPaRGCU2BBoYkpvLiZoYCUzAPvnChXtip-_ABCU3uH3DfQWVmqpw
Stammbaum Der Blütenpflanzen,48.009307,7.856898,http://lh5.ggpht.com/hzZJIxmNuonVewH8YX-VYu7y1sGhfadhd0EoFaEfgokbZxcC6KVdjg6i6hLsUSyBL0acwv4PiWR4if73IFVIsQ
Ki Ta Biolono,48.009926,7.856977,http://lh5.ggpht.com/zworzLkPMZDKbseRXD48f1wcrxJ9EAJYjv78w82wEl7TnCBAvwzA8PoeSs9x3-OvQtU6M0tttOYzjSraMsAy
Artsy House,48.008657,7.863259,http://lh4.ggpht.com/pp33_W0dRXGcgNpujfUIrzy9h90i5VNlVRHHe5snWIYEOZhkWO4hbzGjhE3PMZvbXhNqJJIG43FeDZ9R8eiaPoDhkWyRqHh3NPz-E0XdX44wlDAa
Tierversammlung für die Hauptstrasse,48.007816,7.85962,http://lh3.googleusercontent.com/WtJWLoYgZBTbgQyboP5iVZlZ9GAnYfUe5MtBaK880BSxfR4Hxb-XKsftVsUFO0aRoSLU_JvW9pXzZnWV7Qt-6w
Verschmutzung verboten,48.011784,7.854538,http://lh5.ggpht.com/kn8HzRbKsmIEvpbq3DTDumq3XHwCQWscXFIId9-CdNN9DXIcUaQs5n-JPjRkndh-BjRbJGlmtMQIz0BAeyDD
Kloster der Herz-Jesu-Priester,48.010846,7.85795,http://lh3.googleusercontent.com/AYS9QR_eYS5liyvR4RPflGil9ZxoYNE67LsKnJ-v9pAhGDkQ3AfcZAn2O8cAx5cAAARMprCVr6WDcFYjcwXU
Botanischer Garten,48.008877,7.855532,http://lh3.ggpht.com/WTmObDU4GEj1Why4USsXqMZonD2CtEGSq7_SD0pSbVWnddW_mOV-XxaJl5R1IrOvzCyJSF_E4xN2hfJgQYQ
Wappen Stadt Wien,48.007945,7.855189,http://lh3.googleusercontent.com/2khiR709cbhUuwHICiogpjTji0AeHIwcIg5ddgc3grCdn5UpI-xs8P_IdlSwiEVaseXSZi-QoV0Jm77gjny-
Droste Hülshoff Gymnasium,48.010528,7.861613,http://lh3.googleusercontent.com/IrQ2RFOmZ0bms_jOi9ckP_oEOippdcgS1OnWcCg4hvkAKSy3KvKoMXd_tboPJVEZKL7yn1fD3yc1sEf0xl8s
Man with Pig,48.005719,7.853053,http://lh3.ggpht.com/SZKo7Zymk7Q4twwh6scFargL09njU4pA_xZ1BvtrNnXcd89Ok8S0yOKTH1cI1VgqLRHX-Jj0RhxGWgHjP0Q
Fountain Fish,48.009476,7.858605,http://lh3.googleusercontent.com/0C4V8PETfjjqoDyWQzPaquZZ0it9n5vhqNtjNnM552l1woIGRcWcY4KBLOoa_gs5zGQvoBypJdHYpOpX7Wbr
Brunnen Am Pfarrbüro Herdern,48.006808,7.862293,http://lh3.googleusercontent.com/JO0oQCVWZS-1m559ZDlExqLnri3wc_bB5byFHxsDjcywwaP9c_op30AeiMkrsOkEFNbFnm6eSdD4rDqE53k
Lalli-Brunnen,48.00768,7.863428,http://lh3.ggpht.com/U31ED7maqpfN5smx__a0kaABXibO_gq3110_6IbP1ou2U0nK-z6XI_NDQxaFIXO8pICE_-Gy6qWT0sMovijjAFr5DT-rs3cMosyuFXuoZdkLQ9M
Freiburg: Iron Portal,48.005016,7.854963,http://lh6.ggpht.com/1d5O1hrwIfy73FhZ1h9chhGDfKG1Sb04-tT_hgoOIfbe1KQYx1xYnttQVOOud2dOqLSLsOyqvkBxVSRX97B9q_bvRqp0hclpcr3ruPWHn-KQ9pLB
Jesus Sculpture In The Park,48.006733,7.858776,http://lh6.ggpht.com/z4B1B5wkAhYy5Ih4aIorekuA2w6o7igLhdQF5Hs-5MuCELapMjVPc_0Vl9jkSBl0IGSf-Xtgyz1FhXbCZLFeQw
Dipylon im botanischen Garten,48.00937,7.857351,http://lh5.ggpht.com/nf9mHZOqSQUcPb2crpZt9xGkoEckVQek2LSntHP79U8zijDrosLQ0WHkSBwbI9fGjK-AReYXkYjxcLSKAwGD91Birh3sQ7hMxYSrr8M_dqkrtzXP
Mother and Son,48.01316,7.812516,http://lh3.ggpht.com/4UC2IBEL_FflSKJgtD0RzR7BkwYHqtm4fCMx5-kB8hCm4AugdopCt4gV3hNMn6iB2Tf-SPV4w_iZo9x8wn6WbA
Katholische Kirche,48.015766,7.815094,http://lh6.ggpht.com/YsgZyZEVJf3zycY-hPSam05UZvqpPdjZWWgBlRIJaQfI01_lhLAujUVkV9nQzLK3DthMlEWHTEVG58GER2_b
Bleistift - Giant Colored Penc,48.013307,7.814244,http://lh3.ggpht.com/QSlQCbFKYYmb9mwknB3GVh-_bTfvvixiTew_sT-wMpAgqAHJHltkGIGHLVlFj_FEwRPfFjlV7PbBDDA1_NRhuzpZ09zpNsj8ewoI-7_fwnADrbM
Grafitti-Wall,48.014966,7.816588,http://lh5.ggpht.com/DKVSFWe5uxlu_V5OCQBO397pfPRwaf_j59mi-smXw-lx50wKSyCT4YC7igUcbk9YGWW3ZhDrY4qOBOVkaky6sqQQFrzHu1nXmgXhX6OKVVDyN-0
Fuchs Eichhörnchen und Wildschwein,48.019236,7.816811,http://lh3.ggpht.com/HhH47-NzputhOtUsg7fOhRyRketzAeGkPNeOPzLXdlD4v-3DQ5Ey2c_bZQ136lEWou_IppWuuxt-hMmFGtcB
Sandbrunnen,48.014085,7.816545,http://lh5.ggpht.com/0y-T6WD_DgIFU9_ALoo_St4MQpSwDJ3gCucMsn_NbRI6DV8afHAlGw6xtghMz7-pgZaUh5qXOYc-lfyjAIU
Panorama,48.013889,7.81427,http://lh6.ggpht.com/7J-7O4TYO44aSAiOTPP9j1ZBUOGunsX9i4FCCw2q3FChBZuBomMvJQ7hq5cRmhzWPd8QD1ydVJfrUGgP_Ic
Geologisches Profil,48.013322,7.818347,http://lh3.ggpht.com/6-0rGC-Jt0KJuVfOcUBGAIffPo5HoXMpir2sbZ4Eds7S4XmFoPmpggtdY66tpP0UBpjhSQV0k9P9Mz3FWwAKJDL-g-kbCm93JItlRh6O-MZ2DkyC
Taubenschlag im Seepark,48.012792,7.816642,http://lh4.ggpht.com/ZJkxe5t9FvOc8pY3crbiu5-r1jwpow30BFwC5hzBATrZrGReJCDHnNIGU86H5lbHa5iZcBQ-1w-TOQ-P8dox5MbT7ZBj1BQRtBZjlgISXnBPp3KTgg
Siedlergemeinschaft,48.013757,7.817593,http://lh5.ggpht.com/zTd80mLZRfjIUWM6gBCtwYIcG1mzqxowrORxu1JklQAABS4DSr_p2jIGzmRdRc8NJtxz6QUf6RnPT7D22T1o
Roter Otto,48.024719,7.810643,http://lh3.ggpht.com/DMHlTYvQtvz809KYcmP4xI4R1haJ84K06PHwAklBiz6qF1KkOhm5OD3l9dPPFXfx5S8mNTE7wCxPgjzPZP5y
Passion,48.02429,7.81589,http://lh5.ggpht.com/56JelRN7Vz2ta676q7tPeMQCKWMiYyOvC-c4ThKJKVMwdGKUszJlb9tI-1GEIE8dp4hLkZ-1ORits_cL5i-Dfdf7AIPTCszsUeRinF1hTUSinE8
St. Petrus Church,48.023263,7.808208,http://lh3.ggpht.com/wCbthbES9uwG7c4vOnMvbvkThDkidujur1DvoChuqPEdKoCDqXAsZn1n1s-yvrf9BV18YH76XYReKs0LPnI
Wegkreuz Zähringen Oberdorf,48.016599,7.8653,http://lh4.ggpht.com/3gpqstU4OSAnj2G4Om54iPpFSUd14t6YtxEsmC0mZkmjhaRMQZxzjtzy08foshwzxzInjyyer_pHEaJunRU
Kunst am Bach,47.992413,7.84108,http://lh6.ggpht.com/wv7wuwxzXYmWNCzbfUzLqgU5b4es_JuRKxo70W7jyQWonJXxjSEr-Oj02FvocL9QH0wABZpw1Vb4sUjQVRQ0
Scuba Diver,47.995187,7.840964,http://lh6.ggpht.com/TxMdKslla7X8mkesRWL8HzkxW0gwa2COq7kOgyDB94qYYpLXKez4MHqI-rR_-k3r_Q-g2o1GDwez81aAIF4
Rocket,47.990851,7.837593,http://lh5.ggpht.com/xi5PvObyTsedeuqRZow_I74DueGKNTuRcDixZg26KLz6yKPieNgGowAcsuuyjFF63t_QvBmC1ztUIxSvTktn
The Red X,47.993377,7.838783,http://lh3.ggpht.com/qS1QQS4GkG94bz2EiZu_b9QFln5MYsNMtB5Q9ytQMRknAjKIis5GwZ26k8t8rfMVC2EY3GbnHzN6jBGZnKUofw
Grünhof,47.99413,7.839893,http://lh5.ggpht.com/kKaSrUXsFlhkXq1Hp1yFgkhgm9H5lDufy3R_uMlZAyrfoE_5dMKSYZN89a-LRUFEOIzTEcSzHOLlwT4h4GkZ
Rumpelhausen,47.99389,7.8362,http://lh5.ggpht.com/Nkyx6mmDK3OboqCf_k8_8GehDj0mcNmp_bW-_eLEAuVrSx9_6-MlZYzm-FXQIwDktM8Ll_cn6o-GecGxE7WMmY3MURL8kxBEnnL4FnOoYU4GrKNh
Institut für Psychologie,47.997178,7.833666,http://lh4.ggpht.com/gNNXVOW4vYG1f_l_JDhoObXN0joxGv0KEZshf_NurHCfKSy4zSranlQAR1p-7BDLp600H7sKiUDAnnYw7fKN
Dreisam Badehose,47.992294,7.837317,http://lh4.ggpht.com/BOGC_M3tVXqnl0-DBIw_KFcy77DWrO4OIFRkdY6MC37mSdmERa7GDCLpJFukAJwl5ZPG5ncLH6zS5caKTpFR
Graffiti,47.997419,7.836576,http://lh3.ggpht.com/zZIozCF2zB0Q8vBNxggYHeFLJKvB1UtR1v6Wp5-rKMiMbvzMyiM-vLBadVELFih5b_UpM4bzU31C_72JZ4oDJA
Brückenkopf,47.996997,7.838719,http://lh6.ggpht.com/X7A6v9jYAkDh9HhzMMSVax2AX-JYg2oJ8oZxVuVeMotRilEN5rmHBg3qPDc8VaI9aUl4vVXnTHSl4l368KJ16QnPRvHGOflMApb3xje1RzNGEou7
Spinning Top,47.99538,7.841128,http://lh3.ggpht.com/38bI6Pbe0jbADBLoxGnf-u7x5DG-M9ePTw9TJ51eduh2WgRRgRlMV48V0RQp6C-QhVm7UaZikk6isjatsXa9
Balcony Puppets Jugendzentrum,47.994595,7.833642,http://lh4.ggpht.com/uUT_z8EYoTiXyuByBLHIaQ3Lu5IzcXVhepnCPyxbqXrW8ZdMgpBZuW8oglhjs7q3ybpSWoVT-m8QkcqFyKH6
Herz-Jesu-Kirche,47.996897,7.837463,http://lh4.ggpht.com/-TUw3Gf_gdYy8quuBLxcSKVJsehnChS9H-dZyD4sv1MchPleXaK6oX98wd8HVY7o58mZIHEKZS05ZXIQ5P44ocug96dV8zfUB66mZmSnfEHxs7UY
Statue Stühlingerpark,47.996723,7.837902,http://lh5.ggpht.com/ErTq7VjewAs7Y0mbTtdQfpn8-TEp_b1nTcZD-XkPGNvxJrOI4svHxDXCBTnUNDcaVuRXDG6EhVMLA5wGy6V0Bc2P_NL_sYwHCJmC3-6iuSOBLj52
Blaue Skulptur,47.992169,7.841201,http://lh5.ggpht.com/7oBI4JqE8hHIxk6dAO3VVOzIRtJvPNDhqeD2fqhWFkh9-n6N4aqH_TBL8Vy-spKlu9qsaRUz-YJl19skvdqm
HKDM,47.992825,7.832372,http://lh5.ggpht.com/iOhCkK2Kzme89mD9QYEVmf1Gmdx4lsnT01Oo7BVf949IfDhwqpYmSp_tRkASNxMd5cFnnd2wxubzmnU3ezs
Stolpersteine Familie Kuflik,47.996893,7.834886,http://lh3.googleusercontent.com/yFembL_8yPdYWPeTk5Wj0cLm5FBOV3AbJq26ERwVCNmLctGureZFv2gA7XdBJQbnZe6oWzKYZzlmIZbIDZHAnQ
Artistic Box,47.99695,7.836292,http://lh4.ggpht.com/tH0WAEkZOcv7GJAEskXvdvcX8KdVvY2Wjs9u-LFXbUcjjfRfjoG6j_VUtT_tTPhCWLa1ets27E-V045cJ7Y
Café Corosol,47.994467,7.834586,http://lh3.ggpht.com/pRRwfa7tTzk94t4UcAKJkDeeF3yojbYu2yXsG72CssZirLVXDhXwLB5SqlXZu1PCAn4cyX5pqkYX-2f_M1n7
